Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,EV Connector Types,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Location
ELEC,Office Building,50 Haarlem Ave,,White Plains,NY,10603,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,8,,,EV Connect,http://evconnect.com/,J1772,200-9,41.051099,-73.771738,05/03/2018,94867,2018-05-03 14:44:18 UTC,P,,,06/23/2015,"(41.051099, -73.771738)"
ELEC,Windsor Town Court Room,124 Main St,,Windsor,NY,13865,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,J1772,200-9,42.077966,-75.639472,05/03/2018,94868,2018-05-03 14:44:18 UTC,LG,,,10/26/2017,"(42.077966, -75.639472)"
ELEC,Art Delta NY,25-20 Brooklyn Queens Expy,,Woodside,NY,11377,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,2,,,EV Connect,http://evconnect.com/,J1772,200-8,40.763555,-73.896042,05/03/2018,94869,2018-05-03 14:44:18 UTC,P,,,06/29/2016,"(40.763555, -73.896042)"
ELEC,City of Yonkers,40 S Broadway,,Yonkers,NY,10701,,866-816-7584,E,,Public,24 hours daily,,,5,,,EV Connect,http://evconnect.com/,J1772,200-9,40.932276,-73.897606,05/03/2018,94870,2018-05-03 14:44:18 UTC,LG,,,04/06/2017,"(40.932276, -73.897606)"
ELEC,Yonkers Parking Authority,8 Buena Vista Ave,,Yonkers,NY,10701,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,J1772,200-9,40.934270,-73.902149,05/03/2018,94871,2018-05-03 14:44:18 UTC,LG,,,04/18/2016,"(40.93427, -73.902149)"
ELEC,TOWN OF BABYLON,N Indiana Ave,TOWN HALL 1; Near front entrance ,Lindenhurst,NY,11757,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.703615,-73.376144,10/28/2018,94889,2018-10-28 09:03:02 UTC,,,,,"(40.7036149, -73.376144)"
ELEC,TOWNOFHEMPSTEAD,1501 Lido Blvd,EAST MARINA 1N; Solar Carport EAST MARINA 2; - EAST MARINA 3S; -,Point Lookout,NY,11569,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-8,40.592317,-73.584920,10/28/2018,94965,2018-10-28 09:03:02 UTC,,,,,"(40.592317, -73.58492)"
ELEC,The Shops at Riverhead,1762 Old Country Rd,,Riverhead,NY,11901,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,4,,eVgo Network,https://www.evgo.com/,CHADEMO J1772COMBO,GPS,40.927748,-72.706334,10/28/2018,94970,2018-10-28 09:36:06 UTC,,,,,"(40.927748, -72.706334)"
ELEC,OSSINING TOWN,Ryder Park 43 Morningside Drive,RYDER PARK,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.166688,-73.827925,10/28/2018,95017,2018-10-28 09:03:02 UTC,,,,,"(41.1666875, -73.8279249)"
ELEC,OSSINING TOWN,Cedar Lane Park 235 Cedar Lane,"CEDAR LANE; Once in Park, follow sign to Arts Center",Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.191608,-73.854692,10/28/2018,95018,2018-10-28 09:03:02 UTC,,,,,"(41.1916085, -73.8546919)"
ELEC,Hunter's Point South Crossing,1-55 Borden Avenue,Enter via. Borden Ave. ,Queens,NY,11101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.742397,-73.959225,10/28/2018,95054,2018-10-28 08:08:11 UTC,,,,,"(40.742397, -73.959225)"
ELEC,Central Parking - Tower 31,9 W 31st Street,,New York,NY,10001,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.747090,-73.986670,10/28/2018,95069,2018-10-28 08:08:11 UTC,,,,,"(40.74709, -73.98667)"
ELEC,Icon Parking - 111 Eighth Avenue,111 Eighth Avenue,Entrance on 385 W 15th St or 386 W 16th  St. ,New York,NY,10011,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.741421,-74.003186,10/28/2018,95074,2018-10-28 08:08:11 UTC,,,,,"(40.741421, -74.003186)"
ELEC,Icon Parking - Patriot Parking,376 Greenwich Street,,New York,NY,10013,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.719772,-74.010475,10/28/2018,95078,2018-10-28 08:08:11 UTC,,,,,"(40.719772, -74.010475)"
ELEC,Icon Parking - One Lincoln Plaza,20 W 64th Street,Located at B1 ,New York,NY,10023,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.771626,-73.981047,10/28/2018,95079,2018-10-28 08:08:11 UTC,,,,,"(40.771626, -73.981047)"
ELEC,IKEA - Brooklyn,One Beard St,,Brooklyn,NY,11231,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,4,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.672247,-74.011183,10/28/2018,95209,2018-10-28 08:08:11 UTC,,,,,"(40.672247, -74.011183)"
ELEC,The Caledonia,450 W 17th Street,Chargers located on Level 1 ,New York,NY,10011,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.743832,-74.006578,10/28/2018,95252,2018-10-28 08:08:11 UTC,,,,,"(40.743832, -74.006578)"
ELEC,CARCHARGING / GMC - BEEKMAN 2,420 E 51st St,Located between 1st Ave & FDR. -  Attendant will assist in charging  vehicle.  Parking rates apply. Inquire  within ,New York,NY,10022,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.754022,-73.965166,10/28/2018,95266,2018-10-28 08:08:11 UTC,,,,,"(40.754022, -73.965166)"
ELEC,iPark - Paradise Garage,62-60 99th Street,Attendant will assist in charging  vehicle.  Parking rates apply. Inquire  within. ,Rego Park,NY,11374,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.733347,-73.858012,10/28/2018,95270,2018-10-28 08:08:11 UTC,,,,,"(40.733347, -73.858012)"
ELEC,iPark - 59 Allen Street Garage,59 Allen Street,Attendant will assist in charging  vehicle.  Parking rates apply. Inquire  within. ,New York,NY,10002,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.717195,-73.991658,10/28/2018,95271,2018-10-28 08:08:11 UTC,,,,,"(40.717195, -73.991658)"
ELEC,CARCHARGING / GMC - BEEKMAN 1,420 E 51st St,Located between 1st Ave & FDR. -  Attendant will assist in charging  vehicle.  Parking rates apply. Inquire  within ,New York,NY,10022,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.754022,-73.965166,10/28/2018,95416,2018-10-28 08:08:11 UTC,,,,,"(40.754022, -73.965166)"
ELEC,BEAM CHARGING / KEW GARAGE,80-02 Kew Gardens Rd,,Kew Gardens,NY,11415,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.713705,-73.831217,10/28/2018,95431,2018-10-28 08:08:11 UTC,,,,,"(40.713705, -73.831217)"
ELEC,BEAM CHARGING / 200 CADMAN PLZ,75 Henry Street,,Brooklyn,NY,11221,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.698673,-73.992427,10/28/2018,95438,2018-10-28 08:08:11 UTC,,,,,"(40.698673, -73.992427)"
ELEC,The Westminster,180 W 20th Street,,New York,NY,10011,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.741945,-73.996664,10/28/2018,95502,2018-10-28 08:08:11 UTC,,,,,"(40.741945, -73.996664)"
ELEC,Sylvan Parking - Pinnacle Garage,112-01 Queens Boulevard,Charger is located 1 floor below street  level ,Forest Hills,NY,11375,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.718455,-73.836510,10/28/2018,95615,2018-10-28 08:08:11 UTC,,,,,"(40.718455, -73.83651)"
ELEC,Greenlots - 92053,250 Vesey St,,New York,NY,10281,,855-900-7584,E,,Public,24 hours daily,,,2,,,Greenlots,http://greenlots.com/,J1772,200-9,40.713828,-74.015909,10/28/2018,99159,2018-10-28 09:38:10 UTC,,,,,"(40.713828, -74.015909)"
ELEC,Castle Village Parking Garage,200 Cabrini Boulevard,Garage entrance is from Cabrini Blvd.  Unit is on the Main Floor. Pull down  the drive way and make your first left. ,New York,NY,10033,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.854693,-73.939432,10/28/2018,95779,2018-10-28 08:08:11 UTC,,,,,"(40.854693, -73.939432)"
ELEC,Turning Stone Resort Casino,5218 Patrick Rd,,Verona,NY,13478,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,3,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,43.113732,-75.592024,10/28/2018,96202,2018-10-28 08:08:11 UTC,,,,,"(43.113732, -75.592024)"
ELEC,133-59 Roosevelt Ave Parking Garage,133-59 Roosevelt Ave,,Flushing,NY,11354,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.854530,-73.832309,10/28/2018,96381,2018-10-28 08:08:11 UTC,,,,,"(40.85453, -73.832309)"
ELEC,Icon Parking - Omni Parking,143-159 W 68th Street,Entrance on 179 W 68th St or 184 W 69th  St between Broadway & Amsterdam Ave. ,New York,NY,10023,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.776152,-73.982820,10/28/2018,96384,2018-10-28 08:08:11 UTC,,,,,"(40.776152, -73.98282)"
ELEC,GMC Parking - Continental Towers,301 East 79th Street,Located between 1st Ave & 2nd Ave on E  79th St. Valet attendant will assist. ,New York,NY,10075,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.773472,-73.955287,10/28/2018,96485,2018-10-28 08:08:11 UTC,,,,,"(40.773472, -73.955287)"
ELEC,Icon Parking - Claridge 87 Parking,200-206 E 88th Street,Entrance on 205 E 87th St or 206 E 88th  St between 2nd & 3rd Ave ,New York,NY,10128,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.779901,-73.952675,10/28/2018,96488,2018-10-28 08:08:11 UTC,,,,,"(40.779901, -73.952675)"
ELEC,SP+ - 200 Chambers Street Garage,200 Chambers Street,,New York,NY,10007,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.716300,-74.012580,10/28/2018,96507,2018-10-28 08:08:11 UTC,,,,,"(40.7163, -74.01258)"
ELEC,Four Brothers Drive In,4957 Route 22,,Amenia,NY,12501,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,41.850398,-73.557933,10/28/2018,96638,2018-10-28 08:08:11 UTC,,,,,"(41.850398, -73.557933)"
ELEC,Gateway Center at Bronx Terminal Market,610 Exterior St,Level 1 across from Home Depot lot near  the Parking Customer Service Window ,Bronx,NY,10451,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinknetwork.com/,J1772,GPS,40.822142,-73.931128,10/28/2018,96647,2018-10-28 08:08:11 UTC,,,,,"(40.822142, -73.931128)"
ELEC,COE ITC,727-799 E Washington St,SYRACUSE UNIV,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.049634,-76.141079,10/28/2018,96695,2018-10-28 09:03:02 UTC,,,,,"(43.0496336, -76.1410793)"
ELEC,CLAY STATION,4401 NY-31,TOWN OF CLAY,Clay,NY,13041,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.187020,-76.208299,10/28/2018,96696,2018-10-28 09:03:02 UTC,,,,,"(43.1870197, -76.2082989)"
ELEC,STATION PC,219-249 Villa Roma Rd,VILLA ROMA,Callicoon,NY,12723,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.760472,-74.974674,10/28/2018,96697,2018-10-28 09:03:02 UTC,,,,,"(41.7604718, -74.9746738)"
ELEC,CDPHP - Patroon Creek Blvd,500 Patroon Creek Blvd,,Albany,NY,12206,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,4,,,SemaCharge Network,http://www.semacharge.com/,J1772,GPS,42.684834,-73.804965,10/28/2018,96716,2018-10-28 08:59:56 UTC,,,,,"(42.6848335, -73.8049654)"
ELEC,OSSINING TOWN,Louis Engel Park (Waterfront Park) 161-185 Westerly Rd.,LOUIS ENGEL; In parking lot,Ossining,NY,10562,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.156094,-73.869640,10/28/2018,96726,2018-10-28 09:03:02 UTC,,,,,"(41.1560935, -73.8696397)"
ELEC,CORNELL,37 Forest Home Dr,FOREST HOME; Parking Level 3,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.450492,-76.478520,10/28/2018,96757,2018-10-28 09:03:02 UTC,,,,,"(42.4504921, -76.4785196)"
ELEC,DEPOT SQUARE,99 Depot Square,GHENT,Chatham,NY,12037,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.362102,-73.597380,10/28/2018,96911,2018-10-28 09:03:02 UTC,,,,,"(42.3621019, -73.5973801)"
ELEC,Greenlots - 92086,200 Liberty,,New York,NY,10281,,855-900-7584,E,,Public,24 hours daily,,,2,,,Greenlots,http://greenlots.com/,J1772,200-9,40.710905,-74.015585,10/28/2018,99175,2018-10-28 09:38:10 UTC,,,,,"(40.710905, -74.015585)"
ELEC,BOND OPERATING,363 Bond St,"STATION A STATION C; Please see parking attendant, fees for parking may apply",Gowanus,NY,11231,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,40.677977,-73.990135,10/28/2018,96922,2018-10-28 09:03:02 UTC,,,,,"(40.677977, -73.990135)"
ELEC,CHATHAM EVC,51 Railroad Ave,CHATHAM; Near Chatham Brewery,Chatham,NY,12037,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.363258,-73.594529,10/28/2018,96923,2018-10-28 09:03:02 UTC,,,,,"(42.3632585, -73.5945286)"
ELEC,BMW FREEPORT,100 Cleveland Ave,STATION 01; -,Freeport,NY,11520,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.654208,-73.569134,10/28/2018,96981,2018-10-28 09:03:02 UTC,,,,,"(40.6542078, -73.5691342)"
ELEC,NATIONAL GRID,5 Morthside Drive,CHILIS CLIFTON,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.863462,-73.771907,10/28/2018,97019,2018-10-28 09:03:02 UTC,,,,,"(42.8634621, -73.771907)"
ELEC,Tony Mangino Mitsubishi,1658 Route 9,,Clifton Park,NY,12065,,518-373-4100,E,,Public,24 hours daily; priority for Mitsubishi vehicles,,,1,,,,,J1772,200-9,42.858085,-73.762909,06/05/2018,98431,2018-06-05 19:29:00 UTC,P,,,01/01/2012,"(42.858085, -73.762909)"
ELEC,CORNELL,343 Campus Rd,STATLER 1; Statler Hotel lot STATLER 2,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,42.444631,-76.482788,10/28/2018,98570,2018-10-28 09:03:02 UTC,,,,,"(42.444631, -76.482788)"
ELEC,U OF R,730 Library Rd,GOERGEN CENTER; At service entrance on Library Rd.,Rochester,NY,14627,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.129952,-77.629052,10/28/2018,98592,2018-10-28 09:03:02 UTC,,,,,"(43.1299518, -77.6290515)"
ELEC,U OF R,265 Crittenden Blvd,SAUNDERS (SRB); Rear of building at loading dock/dumpster area,Rochester,NY,14642,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.120697,-77.627760,10/28/2018,98593,2018-10-28 09:03:02 UTC,,,,,"(43.1206966, -77.6277598)"
ELEC,SULLIVAN CENTER,270-277 Rock Hill Dr,ROCK HILL; To the right of main entrance ,Rock Hill,NY,12775,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.623169,-74.590722,10/28/2018,98613,2018-10-28 09:03:02 UTC,,,,,"(41.6231687, -74.5907222)"
ELEC,ITHACA VISITORS,College Cir,COLLEGE CIRCLE; -,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.411718,-76.500837,10/28/2018,98731,2018-10-28 09:03:02 UTC,,,,,"(42.411718, -76.5008374)"
ELEC,VILLAGE HF,378-390 Main St,HGHLAND FALLS,Highland Falls,NY,10928,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.372570,-73.964104,10/28/2018,98732,2018-10-28 09:03:02 UTC,,,,,"(41.3725703, -73.9641037)"
ELEC,James Mitsubishi - Hamburg,5160 Camp Rd,Located at the rear of the dealership,Hamburg,NY,14075,,716-646-6000,E,,Public,24 hours daily; one charger available during dealership business hours only,,,2,,,,,J1772,200-9,42.746772,-78.852481,07/09/2018,98836,2018-07-09 12:13:28 UTC,P,,,04/01/2018,"(42.746772, -78.852481)"
ELEC,OUTSIDE,175 Freemans Bridge Rd,SHOP01 SHOP02,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,42.846224,-73.943511,10/28/2018,98847,2018-10-28 09:03:02 UTC,,,,,"(42.846224, -73.943511)"
ELEC,OUTSIDE,169 Freemans Bridge Rd,STATION1,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.846272,-73.942774,10/28/2018,98868,2018-10-28 09:03:02 UTC,,,,,"(42.8462717, -73.9427737)"
ELEC,Greenlots - 63144,435 W Martin Luther King Jr St,,Ithica,NY,14850,,855-900-7584,E,,Public,24 hours daily,,,,2,,Greenlots,http://greenlots.com/,CHADEMO J1772COMBO,GPS,42.439322,-76.505737,10/28/2018,99083,2018-10-28 09:38:10 UTC,,,,,"(42.4393221, -76.5057369)"
ELEC,Greenlots - 63149,Milepost 96S,,Ruby,NY,12449,,855-900-7584,E,,Public,24 hours daily,,,,2,,Greenlots,http://greenlots.com/,CHADEMO J1772COMBO,GPS,42.014097,-73.999845,10/28/2018,99101,2018-10-28 09:38:10 UTC,,,,,"(42.0140966810757, -73.9998445704529)"
ELEC,Greenlots - 63148,Milepost 66S,,Modena,NY,12589,,855-900-7584,E,,Public,24 hours daily,,,,2,,Greenlots,http://greenlots.com/,CHADEMO J1772COMBO,GPS,41.592230,-74.088605,10/28/2018,99102,2018-10-28 09:38:10 UTC,,,,,"(41.5922297186462, -74.088605141455)"
ELEC,Greenlots - 63147,New York State Thruway,,Plattekill,NY,12589,,855-900-7584,E,,Public,24 hours daily,,,,2,,Greenlots,http://greenlots.com/,CHADEMO J1772COMBO,GPS,41.577743,-74.085383,10/28/2018,99103,2018-10-28 09:38:10 UTC,,,,,"(41.577742579378, -74.0853830603272)"
ELEC,Greenlots - 63152,New York Thruway Mile Post 103 North I-87,,Malden on the Hudson,NY,12453,,855-900-7584,E,,Public,24 hours daily,,,,2,,Greenlots,http://greenlots.com/,CHADEMO J1772COMBO,GPS,42.110332,-73.956390,10/28/2018,99111,2018-10-28 09:38:10 UTC,,,,,"(42.1103324890137, -73.9563903808594)"
ELEC,Greenlots - 92133,581 Clarkson Ave,,Brooklyn,NY,11203,,855-900-7584,E,,Public,24 hours daily,,,2,,,Greenlots,http://greenlots.com/,J1772,200-9,40.656148,-73.940355,10/28/2018,99290,2018-10-28 09:38:10 UTC,,,,,"(40.656148, -73.940355)"
ELEC,Village of Waterville - West Main Street,115 W Main St,,Waterville,NY,13480,,315-841-4221,E,,Public,24 hours daily,,,2,,,,,J1772,200-8,42.930765,-75.380530,07/09/2018,99360,2018-07-09 12:13:28 UTC,LG,,,04/18/2018,"(42.930765, -75.38053)"
ELEC,DEFREETSVILLE 1,649 Bloomingrove Dr,DEFREESTVILLE; Back corner of park and ride lot,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.652680,-73.696239,10/28/2018,99372,2018-10-28 09:03:02 UTC,,,,,"(42.6526798, -73.6962387)"
ELEC,NATIONAL GRID,Collins Circle,U OF ALBANY; Visitor Parking 1 @ SUNY Albany ,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.688932,-73.823026,10/28/2018,99418,2018-10-28 09:03:02 UTC,,,,,"(42.6889315, -73.8230263)"
ELEC,SIBLEY SQUARE,83 Mortimer St,MORTIMER FL3 LS; 3rd Floor Near Elevator / Stairs MORTIMER FL3CTR; 3rd Floor Near Elevator / Stairs MORTIMER GW FL3; 3rd Floor Near Elevator / Stairs,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,43.157829,-77.607583,10/28/2018,99422,2018-10-28 09:03:02 UTC,,,,,"(43.157829, -77.607583)"
ELEC,EVPASS,400-498 Harrison St,"ONCT-10; 14 units at lot, enter between Harrison and E Adams ONCT-11; 14 units at lot, enter between Harrison and E Adams ONCT-12; 14 units at lot, enter between Harrison and E Adams ONCT-13; 14 units at lot, enter between Harrison and E Adams ONCT-14; 14 units at lot, enter between Harrison and E Adams ONCT-1; 14 units at lot, enter between Harrison and E Adams ONCT-2; 14 units at lot, enter between Harrison and E Adams ONCT-3; 14 units at lot, enter between Harrison and E Adams ONCT-4; 14 units at lot, enter between Harrison and E Adams ONCT-5; 14 units at lot, enter between Harrison and E Adams ONCT-6; 14 units at lot, enter between Harrison and E Adams ONCT-7; 14 units at lot, enter between Harrison and E Adams ONCT-8; 14 units at lot, enter between Harrison and E Adams ONCT-9; 14 units at lot, enter between Harrison and E Adams",Syracuse,NY,13202,,888-758-4389,E,,Public,24 hours daily,,,14,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-8,43.044095,-76.147524,10/28/2018,99424,2018-10-28 09:03:02 UTC,,,,,"(43.044095, -76.147524)"
ELEC,SUNY NEW PALTZ,1 Sojourner Way,ELTING GYM 1; - ELTING GYM 2; -,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.742651,-74.084086,10/28/2018,99444,2018-10-28 09:03:02 UTC,,,,,"(41.7426508, -74.0840862)"
ELEC,NORDEN LOFTS,121 Westmoreland Ave,NORDEN LOFTS 1; East side of bldg. NORDEN LOFTS 2; West side of bldg,White Plains,NY,10606,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,41.027432,-73.777595,10/28/2018,99448,2018-10-28 09:03:02 UTC,,,,,"(41.027432, -73.777595)"
